"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Страна;Characteristics:Винтаж;Characteristics:Регион;Characteristics:Состав;Characteristics:Объем;Characteristics:Алк.;Characteristics:PR;Characteristics:Субрегион;Characteristics:WS;Characteristics:Тип;Characteristics:Vinous;Characteristics:JS;Characteristics:RP;"Characteristics:Страна производства";Characteristics:Производитель;Characteristics:Материал;Weight;Length;Width;Height;"SEO title";"SEO descr";"FB title";"FB descr";Url
574406501701;"Chateau La Comedie";;;"Новинки ноября;Франция;MarketWinetime;Milens;Выключенные;Бордо;&lt;10 000;10 000";"Chateau La Comedie 2016, 750 ml";"Бордо, Сент-Эмильон";;https://static.tildacdn.com/tild3763-6432-4131-b231-356262623165/la-comedia-2016.jpg;3990.00;;;;;a7CypEgC4iIJDaeDHUrK;;Франция;2016;Бордо;"Каберне фран, Мерло";0,75;14,50%;;Сент-Эмильон;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/la-comedie-2016
693783960631;"Chateau Milens";;;"Новинки ноября;Франция;MarketWinetime;Milens;2015;Бордо;&lt;10 000;10 000";"Chateau Milens 2015, 750 ml";"Бордо, Сент-Эмильон";;https://static.tildacdn.com/tild6435-3566-4531-a535-323331376339/milens-2015-magnum.jpg;;;;;;GOjSnjAekYdJ46kiL0yJ;;Франция;2015;Бордо;"Каберне фран, Мерло";0,75;14%;;Сент-Эмильон;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/milens-2015
439639816481;;;;;"Chateau Milens 2015, 750 ml / 750ml- 750ml";;;;8250.00;;;Объем:750ml;;2ecbmNnNIFOLnRTOPU90;693783960631;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/milens-2015?editionuid=439639816481
915677147351;;;;;"Chateau Milens 2015, 750 ml / 1500ml- 1500ml";;;;18500.00;;;Объем:1500ml;;2ApBDZ01dlUSJcv0SmHc;693783960631;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/milens-2015?editionuid=915677147351
365680978881;;;;"Новогодние скидки!;Подарочные сеты;Сеты в подарочной упаковке;Бордо";"Сет «Сент-Эмильон»";"Бордо, Сент-Эмильон";;https://static.tildacdn.com/tild3163-3037-4236-a164-346634626438/DSC_0070-1.jpg;199000.00;;;;;a5scJF1dS1FajGjNthlm;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/set-saint-emilion
440958563351;Gaja;;;"Италия;Выключенные";"Сет «Гайя»";"Италия, Пьемонт";;https://static.tildacdn.com/tild3464-3633-4338-a233-303733646563/set-gaja-2.jpg;159000.00;;;;;V5nz4gcEeGO7jOOgsOoU;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/set-gaja
113862489451;;;;"Выключенные;Бордо";"Chateau Lafite Rothschild 1998 (magnum)";;;https://static.tildacdn.com/tild3263-3663-4161-b264-333232323337/lafite-1998-magnum-1.jpg;495000.00;;;;;brevAMRtUuyog5IZ8JLL;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/lafite-1998
623566491941;;;;"Новогодние скидки!;Пойяк;Бордо";"Chateau Latour 1949";;;https://static.tildacdn.com/tild6331-6134-4363-a439-356262653930/latour-1949-3.jpg;618800.00;;;;;H2nDKiN9konJbcucjPva;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/latour-1949
526585640271;"Chateau Angelus";"в наличии";;"Скидки недели;Франция;Angelus;MarketWinetime;Бордо";"Chateau Angelus premier grand Cru Classe 1999, 750 ml";"<del></del>Бордо, Сент-Эмильон";"В 1999 году из-за града Анжелюсу пришлось собрать урожай раньше, и, как ни удивительно, из этого винограда получилось хорошее вино. В букете ароматов ежевика, лакрица, тапенад и инжир. Оно не обладает величием выдающихся винтажей 2000, 1998, 1990 и 1989, но остается сочным, чистым, умеренно танинным вином. <br /><br /> <em>Wine advocate, 2002</em> <br /><br />";https://static.tildacdn.com/tild3564-6434-4839-b665-303230336364/angelus-1999.jpg;109200.00;;;;;hzPMno1ZaOOBmfVyjTP0;;Франция;1999;Бордо;"мерло, каберне фран";0,75;13,50%;88;Сент-Эмильон;;Красное;;;;;;;0;0;0;0;"Chateau Angelus premier grand Cru Classe";"Превосходное предложение для этого винтажа: Chateau Angelus 1995 обладает темно-пурпурным цветом , массивное, мощное, богатое, со сладкими и зрелыми танинами, с ароматами прованских оливок, пьяных вишен, ежевики, трюфелей и поджаренных тостов. Полнотелое, многослойное, плотное и чистое вино. Это самый концентрированный из St.-Emilion 1995 premier grand crus. Ожидаемая зрелость: с настоящего времени по 2025 год";;;https://winetime.moscow/angleus-1999
700326299061;"Chateau Angelus";"в наличии";;"Франция;Angelus;MarketWinetime;Бордо";"Chateau Angelus premier grand Cru Classe 2008, 750 ml";"<del></del>Бордо, Сент-Эмильон";"Истинно великое, сенсационное вино!.. Непрозрачный сине-фиолетовый цвет, в аромате - ваниль, цветочные ноты, черника, ежевичный ликер, немного лакрицы. Это полнотельное, многомерное вино оглушает мощной концентрированной фруктовостью. Танины превосходно интегрированы, но все еще заметны, а дубовая нота, кислотность, алкоголь - все идеально сбалансировано в этом восхитительном, великолепном Анжелюсе. Это вино можно пить уже сейчас, но оно все еще очень молодо - у него впереди еще 25-35 лет жизни. <br /><em>Wine Advocate, 2015</em><br />";https://static.tildacdn.com/tild3834-6437-4262-b336-326161626335/angelus-2008.jpg;101400.00;;;;;tSmNfDoAI2gtJKPDxP7k;;Франция;2008;Бордо;"мерло, каберне фран";0,75;14,50%;93;Сент-Эмильон;;Красное;;;;;;;0;0;0;0;"Chateau Angelus premier grand Cru Classe";"Превосходное предложение для этого винтажа: Chateau Angelus 1995 обладает темно-пурпурным цветом , массивное, мощное, богатое, со сладкими и зрелыми танинами, с ароматами прованских оливок, пьяных вишен, ежевики, трюфелей и поджаренных тостов. Полнотелое, многослойное, плотное и чистое вино. Это самый концентрированный из St.-Emilion 1995 premier grand crus. Ожидаемая зрелость: с настоящего времени по 2025 год";;;https://winetime.moscow/angleus-2008
